"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of cell differentiation","GO:0045595","0.0003408541014857592","3.467431475783419","1903","362","66","17847","SOCS1,PMP22,SOCS3,RAPGEF2,PSME3,STRAP,PLEKHB2,RUNX1,NOTCH1,RHEB,CCDC71L,IGF1,SPEN,CSF1,SEMA7A,MAPK6,IL23A,SRA1,SDCBP,ERRFI1,CTTN,RGCC,CSF2,TNFRSF1B,FYN,CRK,CCR1,CEACAM1,CD109,INSM1,H3F3B,SRGAP2,HLX,LYN,CBFB,CREB3L2,CCR2,ARSB,ARF6,IFNG,ACVR1B,TNF,EID1,TNFSF11,LTA,ITGB1,CEBPB,LGALS3,TLR4,NCS1,TNFSF14,RCAN1,DLG5,IL2,IL2RA,RNF157,PRDM1,CEBPA,CTNNA1,LMO4,FAM129B,PTCH1,CTLA4,CCL3,MAF,IGF2"
"GO:BP","protein metabolic process","GO:0019538","0.00034550959800186464","3.4615398837417377","5905","362","159","17847","ARF4,PTPN1,CCNT1,SECISBP2L,FUT8,EIF5,SOCS1,GLRX5,FKBP1C,PERP,PPP2CB,RYBP,SOCS3,GADD45A,RAPGEF2,NDFIP1,PSME3,SNX5,B3GLCT,LONP1,RAB7A,MAPRE3,RPN1,STRAP,SARS,MRPS18C,RNF7,RAB1A,IFT57,PPP1R15A,PISD,BCL2L11,NOTCH1,SAMSN1,KCTD5,GEMIN5,GCNT1,MYDGF,SIAH2,ETF1,P2RX7,ZDHHC16,UGCG,COPS2,IGF1,B3GNT5,NAA50,CSF1,SEMA7A,APOL4,MAPK6,RAP1B,ST8SIA4,IL23A,GNPTAB,GZMA,SRGN,SETD7,SDCBP,ERRFI1,GNL3L,RGCC,DUSP6,CSF2,ANKLE2,TNFRSF1B,MRPL36,FYN,FXN,CRK,CCR1,CEACAM1,CD109,PLAU,PLEKHN1,INSM1,H3F3B,SLAMF1,PITRM1,APLP2,RAB5A,LYN,CBFB,HEG1,RNF145,CCR2,ARSB,TESK1,PALD1,IFNG,ACVR1B,DUSP5,RPS6KA5,CSNK2A2,NFX1,TNF,EID1,PMPCA,ALKBH1,TNFSF11,NACC2,RILP,AGO2,CEBPB,LGALS3,SPCS2,TLR4,PTPRE,TNFSF14,IL1A,RCAN1,CCL4L2,PHLDA1,ITGA2,CRY1,KLHL11,CTIF,CCL3L3,IL3,PDP2,WSB2,IL2,IL2RA,RNF157,FLT1,CEBPA,IL1RAP,EYA3,PRDM4,PICALM,OTUD7B,RRBP1,DCUN1D3,GRAMD4,IL1RN,CHSY1,CD40LG,TBL1X,XCL2,RNF165,FBXW11,GZMB,PAM,CPD,PRKD3,PRSS23,PTCH1,OTUD1,SNX9,TGFBR3,SLA,CCL4,DSTYK,CCL3,CRIM1,HBEGF,IL10,SPRY4,IGF2"
"GO:BP","negative regulation of extrinsic apoptotic signaling pathway","GO:2001237","0.00034575598930799723","3.461230288150294","105","362","11","17847","PSME3,SIAH2,IGF1,CTTN,CSF2,FYN,TNF,LGALS3,IL1A,EYA3,CTNNA1"
"GO:BP","leukocyte differentiation","GO:0002521","0.0003569257737379999","3.4474220903518704","524","362","27","17847","SOCS1,RUNX1,CSF1,IL23A,CSF2,CITED2,CCR1,CEACAM1,CD109,HLX,LYN,CBFB,CCR2,IFNG,TNF,TNFSF11,ITGB1,CEBPB,TLR4,IL2,IL2RA,PRDM1,CEBPA,CD40LG,CTLA4,CCL3,IL10"
"GO:BP","positive regulation of cell death","GO:0010942","0.00037141543975151785","3.4301400465857044","748","362","34","17847","RYBP,GADD45A,RAPGEF2,IFT57,BCL2L11,NOTCH1,P2RX7,GZMA,RGCC,DUSP6,TNFRSF1B,FYN,PLEKHN1,LYN,IFNG,TNF,NACC2,LTA,ITGB1,TLR4,PHLDA1,IGF2R,PICALM,CTNNA1,DCUN1D3,GRAMD4,CD40LG,GZMB,RHOB,PDCD1,FOSL1,CTLA4,CCL3,IL10"
"GO:BP","neutrophil chemotaxis","GO:0030593","0.00037160666432642625","3.4299165060501946","106","362","11","17847","MPP1,IL23A,CXCL8,LGALS3,IL1A,CCL4L2,CCL3L3,IL1RN,XCL2,CCL4,CCL3"
"GO:BP","cell activation","GO:0001775","0.0003819341094324473","3.418011554308547","1455","362","54","17847","SLC27A2,SOCS1,ATP11A,VAPA,RAB7A,RUNX1,SAMSN1,P2RX7,IGF1,CSF1,RAP1B,IL23A,SDCBP,RGCC,CSF2,NAMPT,TNFRSF1B,FYN,CEACAM1,PLAU,SLAMF1,HLX,CXCL8,ICOS,LYN,CBFB,CCR2,ARSB,IFNG,RAB27A,TNF,TNFSF11,ITGB1,CEBPB,CD226,LGALS3,TLR4,TNFSF14,IGF2R,DLG5,IL2,IL2RA,PRDM1,IL1RL1,CEBPA,LMO4,CD40LG,PDCD1,IGHV1-3,CTLA4,CCL3,CLECL1,IL10,IGF2"
"GO:BP","cell-cell adhesion","GO:0098609","0.0003940632322329984","3.40443408475693","851","362","37","17847","SOCS1,PERP,RUNX1,GCNT1,IGF1,IL23A,RGCC,CITED2,FYN,CEACAM1,HLX,ICOS,LYN,CBFB,CCR2,IFNG,TNF,TNFSF11,ITGB1,CEBPB,LGALS3,FGFRL1,TNFSF14,KIFC3,DLG5,IL2,IL2RA,IL1RAP,CTNNA1,IL1RN,CD40LG,ITGB5,PDCD1,CTLA4,CLECL1,IL10,IGF2"
"GO:BP","receptor signaling pathway via STAT","GO:0097696","0.00040537810165608694","3.392139715403226","172","362","14","17847","SOCS1,SOCS3,NOTCH1,IGF1,IL23A,CSF2,FYN,LYN,CCR2,IFNG,TNF,IL3,IL2,IL10"
"GO:BP","regulation of leukocyte migration","GO:0002685","0.00041418767254949054","3.3828028311388554","196","362","15","17847","MPP1,CSF1,IL23A,CRK,CCR1,CXCL8,LYN,CCR2,TNF,LGALS3,TNFSF14,ITGA2,XCL2,CCL4,CCL3"
"GO:BP","regulation of cell migration","GO:0030334","0.0004183803055355368","3.3784287672539515","957","362","40","17847","MPP1,RAPGEF2,STRAP,NOTCH1,IGF1,CSF1,SEMA7A,IL23A,SDCBP,FAM83H,RGCC,SRGAP2B,CITED2,CRK,CCR1,CEACAM1,PLAU,INSM1,SRGAP2,CXCL8,LYN,CCR2,ARSB,ARF6,IFNG,ACVR1B,TNF,AGO2,ITGB1,LGALS3,TNFSF14,ITGA2,DLG5,FLT1,LMO4,XCL2,RHOB,CCL4,CCL3,HBEGF"
"GO:BP","regulation of receptor signaling pathway via STAT","GO:1904892","0.0004183803055355368","3.3784287672539515","150","362","13","17847","SOCS1,SOCS3,NOTCH1,IGF1,IL23A,CSF2,FYN,LYN,IFNG,TNF,IL3,IL2,IL10"
"GO:BP","localization","GO:0051179","0.00042926536229009974","3.3672741536197286","6824","362","178","17847","NIPA2,ARF4,PTPN1,SLC12A8,SLC27A2,SLC35B1,B9D1,GORASP2,FUT8,SBDS,SOCS1,KCNK6,ATP11A,ARHGAP17,SLC35E4,VAPA,MPP1,SEC16A,RAPGEF2,NDFIP1,PSME3,SNX5,ARPC5L,RAB7A,MAPRE3,STRAP,SLC29A3,RAB1A,ARCN1,HSPA13,IFT57,PPP1R15A,TTC7B,BCL2L11,ACSL4,NOTCH1,SRP72,SLC23A2,KIF1B,GEMIN5,GCNT1,SLC6A9,TGFBRAP1,P2RX7,HSD3B7,LAMB3,UGCG,PSTPIP2,NOP10,IGF1,ATP13A3,CSF1,SEMA7A,APOL4,SEC61A1,RAP1B,IL23A,GNPTAB,LRRC8B,SRGN,SDCBP,CTTN,FAM83H,GNL3L,RGCC,SRGAP2B,CSF2,TNFRSF1B,CITED2,FYN,FXN,CRK,CCR1,CEACAM1,CD109,PLAU,MBOAT7,INSM1,TMED2,SRGAP2,SLAMF1,PITRM1,DCTN6,APLP2,RAB5A,CXCL8,LYN,GALR2,CREB3L2,HEG1,CCR2,SLC35E1,ARSB,TESK1,ARF6,IFNG,ACVR1B,SLC4A4,CSNK2A2,RAB27A,ATP6V1B2,OSBPL3,TNF,PPFIA1,PMPCA,ALKBH1,TNFSF11,PLCD4,NACC2,RILP,AGO2,CTNS,XPR1,ITGB1,KIF3B,ENDOD1,CEBPB,LGALS3,SNX8,SPCS2,RAB11FIP1,TLR4,NCS1,TMEM38A,ATP1A1,BICD2,LRPAP1,TNFSF14,KDELR2,MYO1E,IL1A,CCL4L2,FAM3C,AVL9,RILPL1,ITGA2,CRY1,IGF2R,DLG5,CDO1,CCL3L3,SLC19A2,MIEF1,IL2,ARHGAP21,FLT1,IL1RL1,IL1RAP,PICALM,CTNNA1,OTUD7B,RRBP1,LMO4,IL1RN,CD40LG,XCL2,HRH1,SGPL1,GZMB,PAM,NCOA2,RHOB,ITGB5,FAM129B,PTCH1,ANO7,IGHV1-3,SNX9,NIPA1,TGFBR3,TNS3,CCL4,CCL3,CLECL1,HBEGF,IL10,SLC37A2,IGF2"
"GO:BP","positive regulation of cytokine production","GO:0001819","0.0004368589864294242","3.359658726184177","471","362","25","17847","IL17D,RUNX1,P2RX7,SEMA7A,IL23A,RGCC,CSF2,HEG1,CCR2,IFNG,TNF,LTA,CEBPB,CD226,POLR3C,TLR4,POLR3A,IL1A,IL2,IL1RL1,IL1RAP,IL1RN,CD40LG,CCL3,IL10"
"GO:BP","positive regulation of inflammatory response","GO:0050729","0.00043959796593668823","3.356944325767464","151","362","13","17847","IL17D,IL23A,CCR2,TNF,TNFSF11,LTA,CEBPB,TLR4,ITGA2,IL2,IL1RL1,CEBPA,CCL3"
"GO:BP","positive regulation of leukocyte migration","GO:0002687","0.00046525928094944696","3.3323049548443104","130","362","12","17847","CSF1,IL23A,CCR1,CXCL8,CCR2,TNF,LGALS3,TNFSF14,ITGA2,XCL2,CCL4,CCL3"
"GO:BP","response to endogenous stimulus","GO:0009719","0.0004846471619730572","3.314574326087821","1736","362","61","17847","PTPN1,FAM83G,FUT8,SOCS1,SOCS3,RAPGEF2,LONP1,PELO,STRAP,RUNX1,BCL2L11,NOTCH1,KIF1B,GCNT1,TGFBRAP1,P2RX7,IL22,UGCG,IGF1,RAP1B,SDCBP,ERRFI1,NAMPT,CITED2,FYN,CRK,CEACAM1,CD109,H3F3B,NR2F6,CXCL8,LYN,CBFB,ARF6,ATP6V1B2,TNF,ITGB1,CEBPB,TLR4,TMEM38A,ATP1A1,PTPRE,FGFRL1,KLF9,ITGA2,CRY1,CDO1,CTNNA1,IL1RN,RNF165,HRH1,PAM,NCOA2,ITGB5,PTCH1,FOSL1,TGFBR3,DSTYK,IL10,SPRY4,IGF2"
"GO:BP","cytokine secretion","GO:0050663","0.0005483044855516689","3.260978201239682","252","362","17","17847","SOCS1,RAB1A,NOTCH1,P2RX7,SRGN,RGCC,TNFRSF1B,LYN,IFNG,TNF,TLR4,IL1A,IL1RL1,IL1RAP,CCL3,CLECL1,IL10"
"GO:BP","regulation of myeloid cell differentiation","GO:0045637","0.0005483044855516689","3.260978201239682","252","362","17","17847","RUNX1,CSF1,IL23A,CSF2,CCR1,CEACAM1,H3F3B,LYN,CBFB,IFNG,ACVR1B,TNF,TNFSF11,CEBPB,LGALS3,TLR4,CCL3"
"GO:BP","positive regulation of metabolic process","GO:0009893","0.0005667806863794104","3.2465849571926744","3676","362","108","17847","ARF4,PTPN1,CCNT1,SOCS1,PERP,RYBP,SOCS3,GADD45A,RAPGEF2,NDFIP1,PSME3,RAB7A,MAPRE3,RAB1A,RUNX1,IFT57,PPP1R15A,SUPV3L1,BCL2L11,NOTCH1,KIF1B,MYDGF,P2RX7,IGF1,CSF1,SEMA7A,RAP1B,IL23A,NUFIP1,SRA1,SETD7,SDCBP,RGCC,DUSP6,CSF2,RASL11A,NAMPT,ANKLE2,MTDH,TNFRSF1B,CITED2,FYN,FXN,CRK,CCR1,PLEKHN1,TMED2,SLAMF1,LYN,CBFB,GALR2,CREB3L2,CCR2,ELOVL6,IFNG,ACVR1B,NFIL3,DUSP5,RPS6KA5,RAB27A,TNF,TNFSF11,TFEC,RILP,AGO2,CEBPB,TLR4,CITED4,IL1A,CCL4L2,ITGA2,FOSL2,CRY1,CTIF,CCL3L3,IL3,PDP2,IL2,PRDM1,FLT1,TTC5,CEBPA,EYA3,ZBED2,PRDM4,PICALM,DCUN1D3,GRAMD4,LMO4,CD3EAP,IL1RN,CD40LG,TBL1X,XCL2,HRH1,FBXW11,NCOA2,FAM129B,PTCH1,FOSL1,SNX9,CCL4,DSTYK,CCL3,HBEGF,IL10,MAF,IGF2"
"GO:BP","regulation of leukocyte chemotaxis","GO:0002688","0.0005743298729498426","3.2408385939227933","112","362","11","17847","MPP1,CSF1,IL23A,CCR1,CXCL8,LYN,CCR2,TNFSF14,XCL2,CCL4,CCL3"
"GO:BP","regulation of adaptive immune response","GO:0002819","0.0005984892919500287","3.2229436154975315","156","362","13","17847","SAMSN1,P2RX7,IL23A,TNFRSF1B,CEACAM1,HLX,CCR2,TNF,LTA,CD226,IL2,IL1RL1,IL10"
"GO:BP","negative regulation of leukocyte cell-cell adhesion","GO:1903038","0.000651651011465505","3.1859849263112743","135","362","12","17847","SOCS1,RUNX1,CEACAM1,HLX,CBFB,CEBPB,LGALS3,DLG5,IL2,IL2RA,CTLA4,IL10"
"GO:BP","apoptotic signaling pathway","GO:0097190","0.000651651011465505","3.1859849263112743","609","362","29","17847","PTPN1,AEN,PERP,PSME3,PPP1R15A,BCL2L11,SIAH2,P2RX7,IGF1,SRGN,CTTN,CSF2,TNFRSF1B,FYN,FXN,IFNG,ACVR1B,CSNK2A2,TNF,NACC2,CEBPB,LGALS3,TLR4,IL1A,IL2,EYA3,CTNNA1,SGPL1,GZMB"
"GO:BP","anatomical structure development","GO:0048856","0.0006605214306764659","3.180113087097835","6028","362","160","17847","ARF4,IL17D,B9D1,FUT8,SBDS,SOCS1,GLRX5,ZFR,ATP11A,PMP22,VAPA,PERP,SEC16A,EFHD1,RYBP,SOCS3,RAPGEF2,PSME3,PELO,STRAP,SARS,RAB1A,ARCN1,RUNX1,IFT57,SUPV3L1,BCL2L11,ACSL4,NOTCH1,RHEB,GCNT1,MYDGF,SIAH2,P2RX7,ZDHHC16,LAMB3,UGCG,COPS2,LRIG1,IGF1,B3GNT5,SPEN,CSF1,SEMA7A,MAPK6,SEC61A1,RAP1B,ST8SIA4,IL23A,SRA1,SRGN,SDCBP,ERRFI1,CTTN,FAM83H,OCRL,RGCC,DUSP6,SRGAP2B,CSF2,ANKLE2,MTDH,TNFRSF1B,CITED2,FYN,FXN,RPL7L1,CRK,CCR1,CEACAM1,CD109,MBOAT7,INSM1,TMED2,H3F3B,SRGAP2,NR2F6,HLX,CXCL8,ICOS,LYN,CBFB,GALR2,CREB3L2,HEG1,CCR2,ARSB,ARF6,IFNG,ACVR1B,RPS6KA5,CSNK2A2,TNF,ALKBH1,TNFSF11,KCTD15,LTA,AGO2,CTNS,CDC42EP3,ITGB1,KIF3B,CEBPB,LGALS3,TLR4,NCS1,FGFRL1,TNFSF14,MYO1E,IL1A,RCAN1,FAM3C,RILPL1,ITGA2,FOSL2,IGF2R,DLG5,XIRP1,CDO1,MIEF1,IL3,IL2,IL2RA,RNF157,PRDM1,FLT1,SHB,CEBPA,IL1RAP,EYA3,PICALM,CTNNA1,OTUD7B,LMO4,IL1RN,CHSY1,CD40LG,RNF165,KIAA1217,SGPL1,PAM,RHOB,ITGB5,PDCD1,FAM129B,PTCH1,TMEM2,SYNJ2,FOSL1,TGFBR3,CTLA4,TNS3,CCL3,EMP1,CRIM1,HBEGF,IL10,SPRY4,MAF,IGF2"
"GO:BP","phosphate-containing compound metabolic process","GO:0006796","0.0006842769336558941","3.164768099423246","3351","362","100","17847","PTPN1,CCNT1,SOCS1,PPP2CB,MPP1,SOCS3,APTX,GADD45A,RAPGEF2,PSME3,MAPRE3,STRAP,NDUFV3,PPP1R15A,TTC7B,PISD,ENPP6,ACSL4,NOTCH1,SAMSN1,MYDGF,P2RX7,COPS2,IGF1,CSF1,SEMA7A,MAPK6,RAP1B,IL23A,GNPTAB,SDCBP,ERRFI1,OCRL,RGCC,DUSP6,CSF2,NAMPT,ANKLE2,FYN,FXN,CRK,CCR1,CEACAM1,CD109,MBOAT7,INSM1,SLAMF1,UPP1,RAB5A,LYN,GALR2,HEG1,ELOVL6,TESK1,PALD1,IFNG,ACVR1B,DUSP5,RPS6KA5,PDE12,CSNK2A2,NUDT4,TNF,TNFSF11,PLCD4,LGALS3,TLR4,ATP1A1,PTPRE,IL1A,RCAN1,CCL4L2,ITGA2,CRY1,CCL3L3,IL3,PDP2,IL2,IL2RA,FLT1,CEBPA,EYA3,LMO4,IL1RN,CD40LG,XCL2,HRH1,FBXW11,PRKD3,RBKS,SYNJ2,SNX9,TGFBR3,SLA,CCL4,DSTYK,CCL3,HBEGF,SPRY4,IGF2"
"GO:BP","regulation of cell motility","GO:2000145","0.0007211626613102396","3.1419667672612195","1019","362","41","17847","MPP1,RAPGEF2,STRAP,NOTCH1,IGF1,CSF1,SEMA7A,IL23A,SDCBP,FAM83H,RGCC,SRGAP2B,CITED2,CRK,CCR1,CEACAM1,PLAU,INSM1,SRGAP2,CXCL8,LYN,CCR2,ARSB,ARF6,IFNG,ACVR1B,TNF,AGO2,ITGB1,LGALS3,TNFSF14,ITGA2,DLG5,FLT1,CTNNA1,LMO4,XCL2,RHOB,CCL4,CCL3,HBEGF"
"GO:BP","negative regulation of cell activation","GO:0050866","0.0007530679190453626","3.123165853100204","208","362","15","17847","SOCS1,RUNX1,SAMSN1,CEACAM1,HLX,LYN,CBFB,CCR2,CEBPB,LGALS3,DLG5,IL2,IL2RA,CTLA4,IL10"
"GO:BP","positive regulation of catalytic activity","GO:0043085","0.0008192429173957789","3.0865873045372583","1427","362","52","17847","ARF4,PTPN1,CCNT1,SOCS1,ARHGAP17,PERP,GADD45A,RAPGEF2,PSME3,MAPRE3,RAB1A,IFT57,PPP1R15A,BCL2L11,P2RX7,IGF1,CSF1,IL23A,ERRFI1,OCRL,RGCC,DUSP6,FYN,FXN,CRK,SRGAP2,PITRM1,LYN,IFNG,DUSP5,TNF,TNFSF11,ITGB1,TLR4,CCL4L2,ITGA2,CCL3L3,PDP2,IL2,ARHGAP21,FLT1,PICALM,DCUN1D3,GRAMD4,LMO4,CD40LG,XCL2,SNX9,CCL4,DSTYK,CCL3,IGF2"
"GO:BP","cellular response to stimulus","GO:0051716","0.0008250835929830237","3.0835020488656744","7670","362","194","17847","CYSLTR2,ARF4,PTPN1,FAM83G,IL17D,AEN,B9D1,GORASP2,FUT8,SBDS,SOCS1,ARHGAP17,VAPA,PERP,PPP2CB,MPP1,SEC16A,EFHD1,SOCS3,APTX,GADD45A,RAPGEF2,NDFIP1,PSME3,SNX5,LONP1,PELO,RAB7A,STRAP,RAB1A,HSPA13,RUNX1,IFT57,PPP1R15A,BCL2L11,NOTCH1,KIF1B,DNAJC25,RHEB,MYDGF,TGFBRAP1,SIAH2,P2RX7,HSD3B7,ZDHHC16,IL22,UGCG,COPS2,IGF1,TAF13,SPEN,CSF1,SEMA7A,MAPK6,RAP1B,IL23A,SRA1,SRGN,SETD7,SDCBP,ERRFI1,CTTN,OCRL,RGCC,DUSP6,CSF2,RASL11A,NAMPT,MTDH,TNFRSF1B,CITED2,FYN,FXN,RASSF8,CRK,CCR1,CEACAM1,CD109,PLAU,SRGAP2,NR2F6,SLAMF1,UPP1,APLP2,RAB5A,CXCL8,ICOS,LYN,CBFB,GALR2,CREB3L2,HEG1,CCR2,ARF6,MAOA,IFNG,ACVR1B,NFIL3,DUSP5,RPS6KA5,PDE12,CSNK2A2,RAB27A,NUDT4,ATP6V1B2,TNF,PPFIA1,ARMC9,ALKBH1,TNFSF11,PLCD4,NACC2,TFEC,LTA,AGO2,XPR1,CDC42EP3,ITGB1,CEBPB,CD226,LGALS3,TBL2,TLR4,NCS1,TMEM38A,ATP1A1,PTPRE,FGFRL1,LRPAP1,TNFSF14,MYO1E,SHC4,IL1A,RCAN1,CCL4L2,FAM3C,KLF9,ITGA2,TMEM33,CRY1,IGF2R,DLG5,CDO1,CCL3L3,MIEF1,IL3,WSB2,IL2,IL2RA,ARHGAP21,FLT1,TTC5,IL31,IL1RL1,SHB,CEBPA,IL1RAP,EYA3,ZBED2,CTNNA1,OTUD7B,GRAMD4,CD3EAP,IL1RN,CHSY1,CD40LG,TBL1X,XCL2,RNF165,HRH1,FBXW11,SGPL1,GZMB,NCOA2,GPR87,PRKD3,RHOB,ITGB5,FAM129B,PTCH1,IGHV1-3,FOSL1,TGFBR3,SLA,CTLA4,TNS3,CCL4,DSTYK,CCL3,CRIM1,HBEGF,IL10,SPRY4,IGF2"
"GO:BP","organonitrogen compound metabolic process","GO:1901564","0.0008250835929830237","3.0835020488656744","6854","362","177","17847","GPT2,ARF4,PTPN1,CCNT1,SECISBP2L,FUT8,EIF5,SOCS1,GLRX5,GLUD2,FKBP1C,VAPA,PERP,PPP2CB,MPP1,RYBP,SOCS3,GADD45A,RAPGEF2,NDFIP1,PSME3,SNX5,B3GLCT,LONP1,RAB7A,MAPRE3,RPN1,STRAP,SARS,MRPS18C,RNF7,RAB1A,HDC,IFT57,PPP1R15A,PISD,BCL2L11,ACSL4,NOTCH1,SAMSN1,KCTD5,GEMIN5,KDSR,GCNT1,MYDGF,SIAH2,ETF1,P2RX7,ZDHHC16,UGCG,COPS2,IGF1,B3GNT5,NAA50,CSF1,SEMA7A,APOL4,MAPK6,RAP1B,ST8SIA4,IL23A,GNPTAB,GZMA,SRGN,SETD7,SDCBP,ERRFI1,GNL3L,RGCC,DUSP6,CSF2,NAMPT,ANKLE2,TNFRSF1B,MRPL36,FYN,FXN,CRK,CCR1,CEACAM1,CD109,PLAU,PLEKHN1,INSM1,H3F3B,SLAMF1,PITRM1,UPP1,APLP2,RAB5A,LYN,CBFB,HEG1,RNF145,CCR2,ELOVL6,ARSB,TESK1,MAOA,PALD1,IFNG,ACVR1B,DUSP5,RPS6KA5,CSNK2A2,NUDT4,NFX1,TNF,EID1,PMPCA,ALKBH1,TNFSF11,NACC2,RILP,AGO2,CTNS,CEBPB,LGALS3,SPCS2,TLR4,SMOX,PTPRE,TNFSF14,IL1A,RCAN1,CCL4L2,PHLDA1,ITGA2,CRY1,KLHL11,CTIF,CDO1,CCL3L3,SLC19A2,IL3,PDP2,WSB2,IL2,IL2RA,RNF157,FLT1,CEBPA,IL1RAP,EYA3,PRDM4,PICALM,OTUD7B,RRBP1,DCUN1D3,GRAMD4,IL1RN,CHSY1,CD40LG,TBL1X,XCL2,RNF165,FBXW11,SGPL1,GZMB,PAM,CPD,PRKD3,PRSS23,PTCH1,TMEM2,OTUD1,SNX9,TGFBR3,SLA,CCL4,DSTYK,CCL3,CRIM1,HBEGF,IL10,SPRY4,IGF2"
"GO:BP","negative regulation of cell-cell adhesion","GO:0022408","0.0008557026269199469","3.067677134768816","186","362","14","17847","SOCS1,RUNX1,RGCC,CEACAM1,HLX,CBFB,CEBPB,LGALS3,DLG5,IL2,IL2RA,IL1RN,CTLA4,IL10"
"GO:BP","positive regulation of gliogenesis","GO:0014015","0.0008671552163727594","3.0619031590626116","78","362","9","17847","NOTCH1,RHEB,CSF1,TNFRSF1B,LYN,CCR2,TNF,LTA,CCL3"
"GO:BP","positive regulation of ERK1 and ERK2 cascade","GO:0070374","0.0009101623347756911","3.0408811408550482","212","362","15","17847","RAPGEF2,NOTCH1,SEMA7A,RAP1B,CCR1,SLAMF1,TNF,TNFSF11,TLR4,CCL4L2,CCL3L3,XCL2,CCL4,DSTYK,CCL3"
"GO:BP","negative regulation of cell communication","GO:0010648","0.0009203593058199398","3.0360425921421994","1435","362","52","17847","PTPN1,SOCS1,PPP2CB,SOCS3,PSME3,SNX5,RAB7A,STRAP,PPP1R15A,NOTCH1,SIAH2,P2RX7,IGF1,RAP1B,ERRFI1,CTTN,DUSP6,CSF2,FYN,FXN,CEACAM1,CD109,SLAMF1,CXCL8,LYN,HEG1,DUSP5,GRID2IP,CSNK2A2,TNF,ITGB1,LGALS3,RAB11FIP1,TLR4,PTPRE,LRPAP1,IL1A,RCAN1,CRY1,DLG5,EYA3,CTNNA1,OTUD7B,GRAMD4,IL1RN,FBXW11,FAM129B,PTCH1,TGFBR3,HBEGF,IL10,SPRY4"
"GO:BP","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","GO:0002822","0.0009354365365385268","3.0289856713024506","141","362","12","17847","P2RX7,IL23A,TNFRSF1B,CEACAM1,HLX,CCR2,TNF,LTA,CD226,IL2,IL1RL1,IL10"
"GO:BP","positive regulation of apoptotic process","GO:0043065","0.0009354365365385268","3.0289856713024506","689","362","31","17847","RYBP,GADD45A,RAPGEF2,IFT57,BCL2L11,NOTCH1,P2RX7,GZMA,RGCC,DUSP6,TNFRSF1B,PLEKHN1,LYN,IFNG,TNF,NACC2,LTA,ITGB1,PHLDA1,IGF2R,CTNNA1,DCUN1D3,GRAMD4,CD40LG,GZMB,RHOB,PDCD1,FOSL1,CTLA4,CCL3,IL10"
"GO:BP","regulation of cellular component movement","GO:0051270","0.0009659208500532423","3.0150584592920042","1107","362","43","17847","MPP1,RAPGEF2,STRAP,NOTCH1,IGF1,CSF1,SEMA7A,IL23A,SDCBP,FAM83H,RGCC,SRGAP2B,CITED2,CRK,CCR1,CEACAM1,PLAU,INSM1,SRGAP2,CXCL8,LYN,CCR2,ARSB,ARF6,IFNG,ACVR1B,TNF,AGO2,ITGB1,LGALS3,ATP1A1,TNFSF14,ITGA2,DLG5,FLT1,CTNNA1,LMO4,XCL2,RHOB,TGFBR3,CCL4,CCL3,HBEGF"
"GO:BP","chronic inflammatory response to antigenic stimulus","GO:0002439","0.0009659208500532423","3.0150584592920042","4","362","3","17847","TNF,LTA,IL10"
"GO:BP","negative regulation of signal transduction","GO:0009968","0.0009659208500532423","3.0150584592920042","1327","362","49","17847","PTPN1,SOCS1,PPP2CB,SOCS3,PSME3,SNX5,RAB7A,STRAP,PPP1R15A,NOTCH1,SIAH2,P2RX7,IGF1,ERRFI1,CTTN,DUSP6,CSF2,FYN,FXN,CEACAM1,CD109,SLAMF1,CXCL8,LYN,HEG1,DUSP5,CSNK2A2,TNF,ITGB1,LGALS3,TLR4,PTPRE,LRPAP1,IL1A,RCAN1,CRY1,DLG5,EYA3,CTNNA1,OTUD7B,GRAMD4,IL1RN,FBXW11,FAM129B,PTCH1,TGFBR3,HBEGF,IL10,SPRY4"
"GO:BP","osteoclast differentiation","GO:0030316","0.0009659208500532423","3.0150584592920042","99","362","10","17847","CSF1,IL23A,CCR1,CD109,IFNG,TNF,TNFSF11,CEBPB,TLR4,CCL3"
"GO:BP","negative regulation of signaling","GO:0023057","0.0009659208500532423","3.0150584592920042","1439","362","52","17847","PTPN1,SOCS1,PPP2CB,SOCS3,PSME3,SNX5,RAB7A,STRAP,PPP1R15A,NOTCH1,SIAH2,P2RX7,IGF1,RAP1B,ERRFI1,CTTN,DUSP6,CSF2,FYN,FXN,CEACAM1,CD109,SLAMF1,CXCL8,LYN,HEG1,DUSP5,GRID2IP,CSNK2A2,TNF,ITGB1,LGALS3,RAB11FIP1,TLR4,PTPRE,LRPAP1,IL1A,RCAN1,CRY1,DLG5,EYA3,CTNNA1,OTUD7B,GRAMD4,IL1RN,FBXW11,FAM129B,PTCH1,TGFBR3,HBEGF,IL10,SPRY4"
"GO:BP","neutrophil migration","GO:1990266","0.00105269391388481","2.9776978879169156","121","362","11","17847","MPP1,IL23A,CXCL8,LGALS3,IL1A,CCL4L2,CCL3L3,IL1RN,XCL2,CCL4,CCL3"
